closing_time_of_funding_and_candle,hourly_funding_rate,annualized_funding_rate,premium,openPrice,closingPrice,volume,open_interest
1746237600040,1.25e-05,0.10950000000000001,-6.07116e-05,96679.0,96477.0,537.45752,
1746241200113,1.25e-05,0.10950000000000001,3.64218e-05,96477.0,96539.0,672.63432,
1746244800069,1.25e-05,0.10950000000000001,7.11664e-05,96540.0,96337.0,611.86197,
1746248400025,1.25e-05,0.10950000000000001,0.0001292215,96337.0,96531.0,739.63396,
1746252000081,1.25e-05,0.10950000000000001,0.0002568229,96531.0,96437.0,950.65625,
1746255600040,1.25e-05,0.10950000000000001,0.0001932903,96437.0,96186.0,1102.05574,
1746259200119,1.25e-05,0.10950000000000001,0.0001948743,96186.0,96355.0,462.80218,
1746262800016,1.25e-05,0.10950000000000001,0.0002110213,96356.0,96313.0,629.13728,
1746266400004,1.25e-05,0.10950000000000001,0.0003404884,96313.0,96286.0,403.24284,
1746270000063,1.25e-05,0.10950000000000001,0.0002511075,96286.0,95918.0,571.68934,
1746273600080,1.25e-05,0.10950000000000001,0.0001615413,95918.0,95948.0,1077.71586,
1746277200018,1.25e-05,0.10950000000000001,6.64045e-05,95948.0,96116.0,393.77284,
1746280800078,1.25e-05,0.10950000000000001,2.77255e-05,96116.0,96329.0,398.43244,
1746284400007,1.25e-05,0.10950000000000001,0.0001351457,96329.0,96387.0,751.49662,
1746288000092,1.25e-05,0.10950000000000001,0.0001595698,96387.0,96422.0,544.38325,
1746291600068,1.25e-05,0.10950000000000001,9.3951e-05,96423.0,96220.0,389.17287,
1746295200029,1.25e-05,0.10950000000000001,2.89355e-05,96220.0,96206.0,699.73186,
1746298800023,1.25e-05,0.10950000000000001,9.05318e-05,96206.0,96150.0,290.66619,
1746302400024,1.25e-05,0.10950000000000001,1.31025e-05,96150.0,96360.0,145.75027,
1746306000009,1.25e-05,0.10950000000000001,4.39348e-05,96360.0,96344.0,176.83295,
1746309600055,1.25e-05,0.10950000000000001,-2.60388e-05,96345.0,96262.0,207.92132,
1746313200004,1.25e-05,0.10950000000000001,-6.35483e-05,96261.0,96177.0,199.55919,
1746316800111,1.25e-05,0.10950000000000001,-8.51625e-05,96177.0,95854.0,572.24445,
1746320400037,1.25e-05,0.10950000000000001,-0.0001079279,95855.0,95856.0,493.10046,
1746324000084,1.25e-05,0.10950000000000001,-0.0001332113,95856.0,96083.0,926.0692,
1746327600082,1.25e-05,0.10950000000000001,-0.0001947486,96083.0,95864.0,864.66174,
1746331200051,1.25e-05,0.10950000000000001,-0.0003242435,95864.0,95701.0,658.1647,
1746334800046,1.25e-05,0.10950000000000001,-0.0002089858,95700.0,95719.0,196.62001,
1746338400017,1.25e-05,0.10950000000000001,-0.000154614,95718.0,96030.0,497.87177,
1746342000095,1.25e-05,0.10950000000000001,-0.0001836744,96030.0,95888.0,448.29826,
1746345600000,1.25e-05,0.10950000000000001,-0.000213883,95888.0,95837.0,477.30611,
1746349200040,1.25e-05,0.10950000000000001,-0.0002719132,95836.0,95627.0,615.92748,
1746352800025,1.25e-05,0.10950000000000001,-0.0001003275,95628.0,95489.0,486.46952,
1746356400059,1.25e-05,0.10950000000000001,-7.5502e-05,95489.0,95411.0,576.45619,
1746360000067,1.25e-05,0.10950000000000001,-0.0001181216,95411.0,95400.0,631.89159,
1746363600126,1.25e-05,0.10950000000000001,-2.99152e-05,95400.0,95467.0,532.40106,
1746367200045,1.25e-05,0.10950000000000001,-9.48731e-05,95466.0,95360.0,696.56946,
1746370800016,1.25e-05,0.10950000000000001,-0.0001515084,95361.0,95603.0,286.12353,
1746374400097,1.25e-05,0.10950000000000001,-0.0002920251,95602.0,95423.0,748.85172,
1746378000015,-9.9542e-06,-0.087198792,-0.0005796333,95422.0,95278.0,1302.10318,
1746381600062,-1.67417e-05,-0.146657292,-0.0006339337,95277.0,95352.0,875.26786,
1746385200050,-1.85436e-05,-0.16244193599999998,-0.0006483485,95353.0,95310.0,525.25465,
1746388800015,-1.969e-05,-0.1724844,-0.00065752,95310.0,95506.0,555.64275,
1746392400071,-9.1259e-06,-0.079942884,-0.0005730071,95506.0,95669.0,470.30261,
1746396000113,-1.05761e-05,-0.09264663599999999,-0.0005846086,95669.0,95619.0,441.38511,
1746399600044,5.865e-07,0.00513774,-0.0004953081,95620.0,95004.0,4518.94328,
1746403200011,1.25e-05,0.10950000000000001,-0.0001902039,95004.0,94257.0,3069.55744,
1746406800121,1.25e-05,0.10950000000000001,-0.0002169095,94256.0,94689.0,1054.26474,
1746410400054,1.25e-05,0.10950000000000001,-0.0003233587,94689.0,93872.0,2483.21062,
1746414000031,1.25e-05,0.10950000000000001,-0.0001069042,93873.0,94233.0,2152.78039,
1746417600017,1.25e-05,0.10950000000000001,1.75768e-05,94234.0,94050.0,718.16741,
1746421200009,1.25e-05,0.10950000000000001,0.0001001154,94049.0,94441.0,559.98149,
1746424800024,1.25e-05,0.10950000000000001,0.0002278754,94441.0,94734.0,1473.21967,
1746428400002,1.25e-05,0.10950000000000001,9.69078e-05,94741.0,94769.0,826.83661,
1746432000012,1.25e-05,0.10950000000000001,3.4135e-06,94770.0,94751.0,414.83902,
1746435600113,1.25e-05,0.10950000000000001,-3.09714e-05,94751.0,94533.0,474.1113,
1746439200018,1.25e-05,0.10950000000000001,-3.02678e-05,94533.0,94551.0,438.06379,
1746442800021,1.25e-05,0.10950000000000001,-0.0002319001,94551.0,94097.0,1044.89635,
1746446400021,1.25e-05,0.10950000000000001,-0.0003368864,94097.0,94023.0,887.77348,
1746450000050,1.25e-05,0.10950000000000001,-0.000261665,94023.0,94302.0,1332.24857,
1746453600011,1.25e-05,0.10950000000000001,-0.0003301936,94302.0,94210.0,1849.85409,
1746457200073,1.25e-05,0.10950000000000001,-7.655e-05,94210.0,93881.0,2162.84539,
1746460800157,1.25e-05,0.10950000000000001,-9.3639e-06,93881.0,93775.0,902.76244,
1746464400021,1.25e-05,0.10950000000000001,5.44336e-05,93774.0,94209.0,1282.31996,
1746468000045,1.25e-05,0.10950000000000001,2.49804e-05,94209.0,94502.0,1362.79061,
1746471600003,1.25e-05,0.10950000000000001,-0.0001155441,94502.0,94706.0,1433.6925,
1746475200012,1.25e-05,0.10950000000000001,-0.0002696965,94706.0,94288.0,1399.00947,
1746478800073,-9.3501e-06,-0.081906876,-0.0005748009,94289.0,94191.0,1775.20003,
1746482400000,1.25e-05,0.10950000000000001,-0.0003858973,94192.0,94677.0,1252.81244,
1746486000053,1.24309e-05,0.108894684,-0.0004005526,94676.0,94998.0,852.01427,
1746489600024,7.116e-07,0.006233616,-0.000494307,94998.0,94686.0,429.27405,
1746493200010,3.4841e-06,0.030520716,-0.0004721273,94687.0,94560.0,400.1495,
1746496800008,2.1653e-06,0.018968028,-0.0004826778,94560.0,94270.0,580.462,
1746500400065,1.1426e-06,0.010009176000000002,-0.000490859,94270.0,94296.0,610.1082,
1746504000018,1.25e-05,0.10950000000000001,-0.0003890593,94296.0,94412.0,284.61958,
1746507600099,1.25e-05,0.10950000000000001,-0.0003435521,94412.0,94562.0,639.86028,
1746511200019,1.25e-05,0.10950000000000001,-0.0003228085,94562.0,94307.0,560.20906,
1746514800035,1.25e-05,0.10950000000000001,-0.0003290327,94307.0,94468.0,187.20268,
1746518400074,1.25e-05,0.10950000000000001,-0.0003114953,94468.0,94376.0,777.56798,
1746522000060,1.25e-05,0.10950000000000001,-0.0003868233,94376.0,94334.0,538.8216,
1746525600043,2.4982e-06,0.021884232,-0.0004800147,94334.0,94179.0,176.24771,
1746529200001,4.43e-06,0.0388068,-0.0004645597,94178.0,93884.0,1490.99424,
1746532800021,-1.59784e-05,-0.139970784,-0.0006278272,93884.0,93753.0,1099.22768,
1746536400066,-1.63596e-05,-0.143310096,-0.0006308768,93753.0,93875.0,988.07463,
1746540000017,-1.33734e-05,-0.11715098400000001,-0.0006069875,93876.0,93572.0,2276.96905,
1746543600085,1.25e-05,0.10950000000000001,-0.0002386284,93571.0,94130.0,4855.59292,
1746547200046,1.25e-05,0.10950000000000001,-4.63169e-05,94129.0,94536.0,2108.78993,
1746550800011,1.25e-05,0.10950000000000001,-0.0001080879,94536.0,94231.0,1023.7178,
1746554400054,1.25e-05,0.10950000000000001,-0.0001286001,94232.0,94515.0,513.63255,
1746558000075,1.25e-05,0.10950000000000001,-9.2879e-05,94515.0,95068.0,1005.19288,
1746561600001,1.25e-05,0.10950000000000001,-1.13224e-05,95068.0,94955.0,742.21714,
1746565200065,1.25e-05,0.10950000000000001,-7.98845e-05,94956.0,94662.0,877.78167,
1746568800099,1.25e-05,0.10950000000000001,-2.29935e-05,94663.0,94682.0,560.05755,
1746572400067,1.25e-05,0.10950000000000001,-7.94989e-05,94682.0,96250.0,4232.14416,
1746576000066,1.25e-05,0.10950000000000001,-0.0001162884,96251.0,96811.0,2941.77539,
1746579600021,1.25e-05,0.10950000000000001,-0.0002872566,96812.0,97386.0,2056.74221,
1746583200081,9.9749e-06,0.087380124,-0.0004202006,97386.0,97199.0,1054.2081,
1746586800096,-3.2219e-06,-0.028223843999999998,-0.0005257751,97199.0,96575.0,1714.80175,
1746590400103,1.1216e-06,0.009825216,-0.0004910271,96575.0,96460.0,1033.33006,
1746594000048,6.339e-06,0.05552963999999999,-0.0004492881,96459.0,96516.0,411.80844,
1746597600111,1.7153e-06,0.015026027999999999,-0.0004862778,96516.0,96324.0,478.53276,
1746601200042,-4.4206e-06,-0.038724456,-0.000535365,96325.0,96514.0,480.59608,
1746604800064,3.7381e-06,0.032745755999999994,-0.0004700949,96514.0,96952.0,495.1526,
1746608400036,3.1865e-06,0.027913739999999996,-0.0004745078,96951.0,96981.0,728.5599,
1746612000031,1.25e-05,0.10950000000000001,-0.0003877601,96980.0,96947.0,705.75704,
1746615600004,1.25e-05,0.10950000000000001,-0.0003123135,96947.0,96991.0,321.36183,
1746619200010,1.25e-05,0.10950000000000001,-0.0003320477,96990.0,97005.0,250.56648,
1746622800059,1.25e-05,0.10950000000000001,-0.0003412344,97007.0,96923.0,479.15802,
1746626400006,1.25e-05,0.10950000000000001,-0.0003656784,96923.0,96988.0,1223.97457,
1746630000023,1.25e-05,0.10950000000000001,-0.0002944056,96988.0,96904.0,1615.51192,
1746633600082,1.25e-05,0.10950000000000001,-0.000374112,96902.0,96890.0,850.64354,
1746637200040,1.25e-05,0.10950000000000001,-0.0003775174,96890.0,96825.0,1480.72913,
1746640800008,1.25e-05,0.10950000000000001,-0.0002938979,96824.0,96296.0,1145.47482,
1746644400080,1.25e-05,0.10950000000000001,-0.0002012665,96296.0,96570.0,3472.2421,
1746648000107,1.25e-05,0.10950000000000001,-0.0003541775,96569.0,96128.0,2278.89953,
1746651600008,1.25e-05,0.10950000000000001,-0.0001860258,96127.0,96749.0,1094.99911,
1746655200040,1.25e-05,0.10950000000000001,-1.35655e-05,96749.0,97144.0,1781.03677,
1746658800029,1.25e-05,0.10950000000000001,5.83184e-05,97144.0,97273.0,915.14234,
1746662400045,1.25e-05,0.10950000000000001,8.20401e-05,97273.0,97033.0,620.44835,
1746666000041,1.25e-05,0.10950000000000001,7.06287e-05,97032.0,97780.0,1303.18774,
1746669600033,1.25e-05,0.10950000000000001,0.0001666912,97779.0,97825.0,4094.08549,
1746673200061,1.25e-05,0.10950000000000001,0.0002130499,97824.0,98684.0,1984.78021,
1746676800087,1.25e-05,0.10950000000000001,0.0001052701,98684.0,99156.0,1619.88797,
1746680400081,1.25e-05,0.10950000000000001,-1.7274e-06,99155.0,98947.0,2203.95421,
1746684000003,1.25e-05,0.10950000000000001,-4.16789e-05,98948.0,98742.0,885.63796,
1746687600033,1.25e-05,0.10950000000000001,0.0001038467,98742.0,99052.0,593.31749,
1746691200045,1.25e-05,0.10950000000000001,0.0002906966,99052.0,99282.0,779.22793,
1746694800025,1.25e-05,0.10950000000000001,0.0003434367,99282.0,99701.0,1036.32187,
1746698400017,1.25e-05,0.10950000000000001,0.0003809592,99701.0,99853.0,660.18412,
1746702000014,1.25e-05,0.10950000000000001,0.0004847155,99853.0,99839.0,878.16832,
1746705600098,1.25e-05,0.10950000000000001,0.0003048196,99840.0,99445.0,871.37409,
1746709200167,1.25e-05,0.10950000000000001,0.0002286113,99446.0,99309.0,1020.32551,
1746712800082,1.25e-05,0.10950000000000001,0.0002577083,99310.0,99334.0,1446.22386,
1746716400050,1.25e-05,0.10950000000000001,0.0003672775,99333.0,99421.0,2094.95852,
1746720000025,1.25e-05,0.10950000000000001,0.0005949368,99420.0,100817.0,6447.59759,
1746723600052,4.27979e-05,0.374909604,0.0008423835,100818.0,101368.0,1994.28966,
1746727200057,5.40498e-05,0.473476248,0.0009323987,101368.0,101110.0,2108.97978,
1746730800057,4.53649e-05,0.39739652400000003,0.0008629189,101110.0,101439.0,1126.88357,
1746734400006,4.01973e-05,0.35212834800000004,0.0008215781,101440.0,101359.0,1086.55082,
1746738000027,5.26427e-05,0.46115005200000003,0.0009211414,101360.0,102703.0,3924.54561,
1746741600047,6.35151e-05,0.556392276,0.0010081204,102703.0,102902.0,5419.18952,
1746745200001,5.12551e-05,0.44899467600000004,0.000910041,102903.0,103103.0,2043.29466,
1746748800076,3.64118e-05,0.31896736800000003,0.0007912945,103102.0,103368.0,2430.6636,
1746752400038,2.28324e-05,0.20001182399999998,0.000682659,103365.0,102889.0,1424.41159,
1746756000034,1.56966e-05,0.137502216,0.0006255726,102890.0,103177.0,1011.39985,
1746759600000,2.17464e-05,0.19049846399999998,0.0006739713,103177.0,102671.0,542.00663,
1746763200012,2.01166e-05,0.17622141600000002,0.000660933,102673.0,102523.0,450.86955,
1746766800007,2.29387e-05,0.20094301200000003,0.0006835094,102522.0,102906.0,328.21402,
1746770400048,3.48092e-05,0.304928592,0.0007784733,102907.0,103056.0,361.73869,
1746774000061,3.67157e-05,0.321629532,0.0007937258,103057.0,103316.0,621.30068,
1746777600036,4.78111e-05,0.418825236,0.0008824888,103316.0,103714.0,1263.66845,
1746781200008,4.93275e-05,0.43210889999999996,0.0008946196,103720.0,103055.0,1563.33566,
1746784800044,1.70577e-05,0.149425452,0.0006364614,103054.0,102997.0,1798.94804,
1746788400005,1.65613e-05,0.145076988,0.0006324904,102996.0,103425.0,862.1043,
1746792000046,1.25e-05,0.10950000000000001,0.0005675352,103426.0,103012.0,517.6275,
1746795600081,1.25e-05,0.10950000000000001,0.0005143571,103014.0,102966.0,752.26334,
1746799200033,1.76e-05,0.154176,0.0006407996,102966.0,103697.0,1273.13328,
1746802800010,1.25e-05,0.10950000000000001,0.0005594696,103697.0,103196.0,2264.96344,
1746806400039,1.25e-05,0.10950000000000001,0.0005092389,103197.0,102943.0,1098.79356,
1746810000005,1.25e-05,0.10950000000000001,0.0004671932,102944.0,102531.0,956.41486,
1746813600052,1.25e-05,0.10950000000000001,0.0005273083,102531.0,103264.0,1167.32433,
1746817200051,1.59723e-05,0.139917348,0.0006277788,103263.0,103246.0,852.60157,
1746820800011,1.25e-05,0.10950000000000001,0.0005480413,103245.0,103240.0,400.98172,
1746824400013,1.25e-05,0.10950000000000001,0.0005059702,103240.0,103244.0,496.24254,
1746828000025,1.25e-05,0.10950000000000001,0.0003564713,103244.0,103000.0,941.6387,
1746831600078,1.25e-05,0.10950000000000001,0.0002262861,103000.0,102806.0,446.94778,
1746835200076,1.25e-05,0.10950000000000001,0.0003465035,102806.0,103016.0,211.26476,
1746838800052,1.25e-05,0.10950000000000001,0.000371334,103017.0,102903.0,536.53993,
1746842400031,1.25e-05,0.10950000000000001,0.0003301091,102902.0,103009.0,358.80092,
1746846000023,1.25e-05,0.10950000000000001,0.0003552994,103019.0,103194.0,409.16644,
1746849600085,1.25e-05,0.10950000000000001,0.000460696,103194.0,103276.0,600.58546,
1746853200057,1.25e-05,0.10950000000000001,0.0004738666,103276.0,103213.0,373.65597,
1746856800018,1.25e-05,0.10950000000000001,0.0005227752,103212.0,103425.0,499.393,
1746860400045,1.25e-05,0.10950000000000001,0.00058236,103425.0,103999.0,733.21477,
1746864000101,1.3896e-05,0.12172896,0.0006111684,104000.0,103827.0,646.18953,
1746867600013,1.31634e-05,0.11531138400000002,0.0006053071,103828.0,103686.0,678.91626,
1746871200070,1.681e-05,0.14725560000000001,0.00063448,103687.0,103843.0,619.70605,
1746874800020,1.647e-05,0.14427720000000002,0.0006317597,103844.0,103661.0,542.84894,
1746878400003,1.25e-05,0.10950000000000001,0.0005672472,103662.0,103469.0,577.67508,
1746882000062,1.25e-05,0.10950000000000001,0.0005551476,103470.0,103757.0,458.59438,
1746885600038,1.25e-05,0.10950000000000001,0.0005482676,103757.0,103689.0,282.65902,
1746889200006,1.25e-05,0.10950000000000001,0.0004948789,103690.0,103578.0,255.19139,
1746892800026,1.25e-05,0.10950000000000001,0.0004662385,103579.0,103181.0,512.65764,
1746896400031,1.25e-05,0.10950000000000001,0.0004356958,103180.0,103485.0,384.48731,
1746900000059,1.25e-05,0.10950000000000001,0.0004805833,103485.0,103228.0,283.1405,
1746903600101,1.25e-05,0.10950000000000001,0.0004728939,103226.0,103304.0,357.25652,
1746907200025,1.25e-05,0.10950000000000001,0.000568379,103304.0,103247.0,171.92504,
1746910800028,1.30767e-05,0.11455189199999999,0.0006046135,103247.0,103246.0,153.41434,
1746914400013,1.65754e-05,0.145200504,0.0006326031,103248.0,103841.0,337.11637,
1746918000024,2.08391e-05,0.18255051599999997,0.0006667131,103841.0,103657.0,302.25904,
1746921600015,3.68036e-05,0.322399536,0.0007944289,103656.0,104918.0,2291.66192,
1746925200000,4.67096e-05,0.409176096,0.0008736769,104918.0,104513.0,1706.27709,
1746928800006,3.81473e-05,0.334170348,0.0008051785,104513.0,104224.0,528.29064,
1746932400098,4.56517e-05,0.399908892,0.0008652138,104224.0,103838.0,928.16523,
1746936000056,4.92327e-05,0.43127845200000003,0.0008938615,103838.0,104148.0,720.24435,
1746939600056,6.11319e-05,0.5355154440000001,0.0009890555,104147.0,104269.0,566.3675,
1746943200067,6.2328e-05,0.54599328,0.0009986239,104268.0,103936.0,676.89676,
1746946800026,4.57662e-05,0.40091191200000004,0.0008661299,103936.0,103951.0,747.58474,
1746950400047,3.62717e-05,0.31774009200000003,0.0007901734,103951.0,103468.0,975.16043,
1746954000031,3.57239e-05,0.312941364,0.0007857914,103467.0,103910.0,281.62563,
1746957600021,7.75049e-05,0.678942924,0.0011200389,103910.0,104475.0,1460.13145,
1746961200023,7.61812e-05,0.667347312,0.0011094495,104476.0,104754.0,523.38687,
1746964800065,6.4238e-05,0.5627248800000001,0.0010139043,104750.0,104761.0,677.88939,
1746968400089,5.77983e-05,0.506313108,0.0009623865,104761.0,104694.0,511.17452,
1746972000038,4.83449e-05,0.42350132399999996,0.0008867595,104694.0,104050.0,1010.76554,
1746975600037,7.07484e-05,0.6197559839999999,0.0010659871,104050.0,104284.0,1000.62799,
1746979200034,7.27564e-05,0.6373460639999999,0.0010820513,104283.0,104244.0,957.45232,
1746982800012,5.75212e-05,0.503885712,0.0009601693,104244.0,104100.0,724.31234,
1746986400111,4.78826e-05,0.419451576,0.0008830609,104099.0,104122.0,1282.98124,
1746990000015,4.45727e-05,0.39045685199999997,0.0008565816,104121.0,104609.0,1615.31154,
1746993600042,3.41256e-05,0.298940256,0.0007730047,104609.0,104492.0,634.85515,
1746997200079,3.75099e-05,0.32858672399999994,0.000800079,104492.0,104380.0,418.69929,
1747000800046,5.62248e-05,0.4925292479999999,0.0009497983,104379.0,104471.0,652.98116,
1747004400007,5.72389e-05,0.501412764,0.0009579111,104471.0,103883.0,1600.8243,
1747008000038,4.09353e-05,0.35859322800000004,0.0008274822,103884.0,104199.0,482.05338,
1747011600003,7.11471e-05,0.6232485959999999,0.0010691765,104200.0,104704.0,1184.15944,
1747015200016,5.7543e-05,0.5040766799999999,0.000960344,104704.0,104084.0,1846.7598,
1747018800023,5.253e-05,0.4601628,0.0009202402,104084.0,103973.0,1302.63551,
1747022400114,5.49966e-05,0.481770216,0.0009399731,103973.0,104210.0,746.22799,
1747026000079,3.91012e-05,0.34252651199999995,0.0008128096,104210.0,104149.0,1391.55179,
1747029600023,2.33725e-05,0.2047431,0.0006869804,104149.0,104007.0,660.81634,
1747033200004,3.78904e-05,0.331919904,0.000803123,104007.0,104483.0,735.60708,
1747036800052,4.89225e-05,0.4285611,0.0008913801,104483.0,104557.0,5032.37917,
1747040400006,3.26449e-05,0.285969324,0.0007611592,104557.0,104701.0,1338.5295,
1747044000029,4.24106e-05,0.371516856,0.0008392849,104701.0,104544.0,536.02469,
1747047600070,4.07845e-05,0.3572722200000001,0.0008262758,104544.0,104621.0,691.43049,
1747051200048,3.68837e-05,0.323101212,0.0007950698,104621.0,103838.0,1249.84431,
1747054800076,2.23165e-05,0.19549254,0.0006785317,103837.0,103945.0,1140.47411,
1747058400066,1.9512e-05,0.17092511999999999,0.0006560963,103944.0,104390.0,1846.97546,
1747062000002,4.48805e-05,0.39315318,0.0008590442,104389.0,102910.0,6431.38655,
1747065600034,0.0001064706,0.9326824560000001,0.0013517646,102909.0,102657.0,2986.81078,
1747069200046,9.84984e-05,0.862845984,0.0012879872,102656.0,102950.0,2132.64194,
1747072800014,5.9682e-05,0.52281432,0.0009774562,102951.0,102645.0,1336.57792,
1747076400035,5.77686e-05,0.506052936,0.0009621484,102644.0,101704.0,6195.99201,
1747080000008,3.68173e-05,0.322519548,0.0007945387,101703.0,101934.0,1995.97703,
1747083600012,4.50636e-05,0.39475713599999995,0.0008605087,101934.0,102770.0,1428.0832,
1747087200044,4.32172e-05,0.37858267199999995,0.0008457374,102769.0,102595.0,579.17285,
1747090800051,3.38563e-05,0.29658118800000005,0.0007708507,102596.0,102920.0,522.13585,
1747094400088,3.1087e-05,0.27232212,0.0007486963,102920.0,102855.0,483.91317,
1747098000084,2.45384e-05,0.21495638399999997,0.0006963073,102854.0,102310.0,1132.16999,
1747101600038,1.25e-05,0.10950000000000001,0.0005819952,102310.0,102468.0,995.60733,
1747105200064,1.25e-05,0.10950000000000001,0.0005016213,102468.0,102121.0,1681.51098,
1747108800005,1.25e-05,0.10950000000000001,0.0004562864,102120.0,101771.0,1007.38811,
1747112400079,1.25e-05,0.10950000000000001,0.0005125309,101772.0,102821.0,1053.70524,
1747116000098,1.25e-05,0.10950000000000001,0.0004051203,102822.0,102505.0,847.18219,
1747119600080,1.25e-05,0.10950000000000001,0.000370527,102506.0,102586.0,412.69215,
1747123200100,1.25e-05,0.10950000000000001,0.0003734242,102587.0,102700.0,378.76272,
1747126800102,1.25e-05,0.10950000000000001,0.0004171335,102701.0,102770.0,519.70843,
1747130400055,1.25e-05,0.10950000000000001,0.0003727778,102770.0,103500.0,933.68027,
1747134000003,1.25e-05,0.10950000000000001,0.0003967152,103499.0,103607.0,619.69479,
1747137600062,1.25e-05,0.10950000000000001,0.0004784786,103608.0,103776.0,826.29197,
1747141200015,1.25e-05,0.10950000000000001,0.0005985137,103776.0,103754.0,1680.42761,
1747144800068,1.57371e-05,0.137856996,0.0006258967,103756.0,103782.0,1132.28504,
1747148400047,1.25e-05,0.10950000000000001,0.0004985853,103781.0,103246.0,2460.26724,
1747152000057,1.25e-05,0.10950000000000001,0.0002663743,103247.0,103717.0,1496.8415,
1747155600006,1.25e-05,0.10950000000000001,0.0002207782,103715.0,103745.0,1363.40191,
1747159200057,1.25e-05,0.10950000000000001,0.0002161782,103745.0,104279.0,709.39606,
1747162800032,1.25e-05,0.10950000000000001,0.0001386296,104280.0,104370.0,717.45694,
1747166400040,1.25e-05,0.10950000000000001,0.0003894251,104371.0,104848.0,2861.16131,
1747170000029,1.25e-05,0.10950000000000001,0.0004621149,104850.0,104620.0,1361.81634,
1747173600063,1.25e-05,0.10950000000000001,0.0005597126,104621.0,104398.0,720.48122,
1747177200122,1.25e-05,0.10950000000000001,0.0004566461,104398.0,104187.0,752.54197,
1747180800025,1.25e-05,0.10950000000000001,0.0003436171,104180.0,104171.0,670.44328,
1747184400034,1.25e-05,0.10950000000000001,0.0002165472,104170.0,103945.0,1021.75082,
1747188000059,1.25e-05,0.10950000000000001,0.0002262828,103943.0,103770.0,768.27937,
1747191600015,1.25e-05,0.10950000000000001,0.0002265676,103771.0,103740.0,643.46614,
1747195200101,1.25e-05,0.10950000000000001,0.0003061452,103741.0,103605.0,308.83634,
1747198800139,1.25e-05,0.10950000000000001,0.0003598068,103605.0,103778.0,371.31421,
1747202400023,1.25e-05,0.10950000000000001,0.0004733625,103780.0,103951.0,299.52493,
1747206000044,1.25e-05,0.10950000000000001,0.0004017312,103952.0,103800.0,445.37327,
1747209600024,1.25e-05,0.10950000000000001,0.0002290227,103801.0,103735.0,596.58401,
1747213200049,1.25e-05,0.10950000000000001,0.0001288585,103736.0,103222.0,628.05333,
1747216800020,1.25e-05,0.10950000000000001,6.07372e-05,103222.0,103497.0,666.03579,
1747220400065,1.25e-05,0.10950000000000001,0.0001916423,103497.0,103724.0,1406.81555,
1747224000110,1.25e-05,0.10950000000000001,0.0002213562,103725.0,103973.0,548.86257,
1747227600002,1.25e-05,0.10950000000000001,0.0003526803,103974.0,104034.0,513.47696,
1747231200022,1.25e-05,0.10950000000000001,0.0002419799,104033.0,103992.0,1476.87809,
1747234800064,1.25e-05,0.10950000000000001,0.0002503988,103992.0,103285.0,1358.93196,
1747238400001,1.25e-05,0.10950000000000001,0.0002793778,103287.0,103549.0,877.24108,
1747242000003,1.25e-05,0.10950000000000001,0.0002906264,103550.0,103396.0,511.34356,
1747245600030,1.25e-05,0.10950000000000001,0.0002543512,103397.0,103289.0,1316.36911,
1747249200100,1.25e-05,0.10950000000000001,0.0001849402,103289.0,103550.0,760.64397,
1747252800049,1.25e-05,0.10950000000000001,0.0001723921,103549.0,103325.0,627.56583,
1747256400032,1.25e-05,0.10950000000000001,0.0001659227,103325.0,103580.0,465.43866,
1747260000021,1.25e-05,0.10950000000000001,0.0001060639,103580.0,103668.0,255.3231,
1747263600024,1.25e-05,0.10950000000000001,8.65474e-05,103668.0,103517.0,306.36666,
1747267200021,1.25e-05,0.10950000000000001,8.7817e-05,103517.0,103502.0,488.67599,
1747270800100,1.25e-05,0.10950000000000001,5.6363e-05,103501.0,103808.0,323.34539,
1747274400000,1.25e-05,0.10950000000000001,-5.98251e-05,103807.0,103031.0,1074.88256,
1747278000030,1.25e-05,0.10950000000000001,-0.000108182,103031.0,103031.0,709.34674,
1747281600007,1.25e-05,0.10950000000000001,-0.0001700406,103031.0,102731.0,537.12293,
1747285200046,1.25e-05,0.10950000000000001,-8.20615e-05,102730.0,102886.0,443.89843,
1747288800009,1.25e-05,0.10950000000000001,-0.0001444937,102887.0,102358.0,611.18574,
1747292400041,1.25e-05,0.10950000000000001,-8.61199e-05,102357.0,102231.0,554.15083,
1747296000035,1.25e-05,0.10950000000000001,-0.0002876947,102231.0,101740.0,1319.31116,
1747299600016,1.25e-05,0.10950000000000001,-0.0002844784,101740.0,102254.0,963.29981,
1747303200013,1.25e-05,0.10950000000000001,-0.0003988993,102254.0,101778.0,1047.58763,
1747306800077,1.17596e-05,0.103014096,-0.0004059229,101778.0,101760.0,550.63199,
1747310400008,1.25e-05,0.10950000000000001,-0.000241996,101759.0,102348.0,1114.25253,
1747314000042,1.25e-05,0.10950000000000001,-0.0002519199,102347.0,102523.0,1713.71651,
1747317600076,1.25e-05,0.10950000000000001,-0.0001524456,102526.0,102135.0,1550.98424,
1747321200137,1.25e-05,0.10950000000000001,4.23884e-05,102136.0,102014.0,2021.00594,
1747324800033,1.25e-05,0.10950000000000001,0.0001083214,102013.0,103270.0,1493.60877,
1747328400090,1.25e-05,0.10950000000000001,3.54419e-05,103269.0,103838.0,1635.65478,
1747332000032,1.25e-05,0.10950000000000001,0.0001353463,103837.0,103979.0,1324.92077,
